# Structure: t,	 x_calc,	 v_calc,	 E(t)/E0 - 1
	3.020000	 -0.452387	 0.590482	 -0.008392
	3.030000	 -0.446340	 0.604694	 -0.008479
	3.040000	 -0.440153	 0.618716	 -0.008555
	3.050000	 -0.433828	 0.632544	 -0.008621
	3.060000	 -0.427366	 0.646173	 -0.008676
	3.070000	 -0.420770	 0.659599	 -0.008719
	3.080000	 -0.414042	 0.672818	 -0.008752
	3.090000	 -0.407183	 0.685826	 -0.008773
	3.100000	 -0.400197	 0.698618	 -0.008783
	3.110000	 -0.393085	 0.711190	 -0.008783
	3.120000	 -0.385850	 0.723539	 -0.008771
	3.130000	 -0.378493	 0.735661	 -0.008748
	3.140000	 -0.371018	 0.747552	 -0.008713
	3.150000	 -0.363426	 0.759208	 -0.008668
	3.160000	 -0.355719	 0.770625	 -0.008612
	3.170000	 -0.347901	 0.781800	 -0.008545
	3.180000	 -0.339974	 0.792730	 -0.008467
	3.190000	 -0.331940	 0.803410	 -0.008378
	3.200000	 -0.323802	 0.813839	 -0.008279
	3.210000	 -0.315562	 0.824011	 -0.008169
	3.220000	 -0.307222	 0.833925	 -0.008049
	3.230000	 -0.298787	 0.843576	 -0.007918
	3.240000	 -0.290257	 0.852963	 -0.007778
	3.250000	 -0.281636	 0.862082	 -0.007628
	3.260000	 -0.272927	 0.870930	 -0.007468
	3.270000	 -0.264132	 0.879504	 -0.007298
	3.280000	 -0.255254	 0.887802	 -0.007119
	3.290000	 -0.246296	 0.895821	 -0.006931
	3.300000	 -0.237260	 0.903558	 -0.006735
	3.310000	 -0.228150	 0.911012	 -0.006530
	3.320000	 -0.218968	 0.918180	 -0.006316
	3.330000	 -0.209717	 0.925059	 -0.006095
	3.340000	 -0.200401	 0.931647	 -0.005865
	3.350000	 -0.191022	 0.937943	 -0.005629
	3.360000	 -0.181582	 0.943944	 -0.005385
	3.370000	 -0.172086	 0.949649	 -0.005134
	3.380000	 -0.162535	 0.955055	 -0.004877
	3.390000	 -0.152933	 0.960161	 -0.004613
	3.400000	 -0.143284	 0.964966	 -0.004344
	3.410000	 -0.133589	 0.969467	 -0.004069
	3.420000	 -0.123852	 0.973664	 -0.003788
	3.430000	 -0.114077	 0.977555	 -0.003503
	3.440000	 -0.104266	 0.981139	 -0.003214
	3.450000	 -0.094421	 0.984414	 -0.002920
	3.460000	 -0.084548	 0.987381	 -0.002623
	3.470000	 -0.074647	 0.990037	 -0.002322
	3.480000	 -0.064723	 0.992382	 -0.002018
	3.490000	 -0.054779	 0.994415	 -0.001711
	3.500000	 -0.044818	 0.996136	 -0.001403
	3.510000	 -0.034842	 0.997544	 -0.001092
	3.520000	 -0.024856	 0.998639	 -0.000780
	3.530000	 -0.014862	 0.999420	 -0.000467
	3.540000	 -0.004863	 0.999886	 -0.000153
	3.550000	 0.005137	 1.000039	 0.000161
	3.560000	 0.015136	 0.999878	 0.000475
	3.570000	 0.025130	 0.999402	 0.000789
	3.580000	 0.035116	 0.998613	 0.001102
	3.590000	 0.045091	 0.997510	 0.001413
	3.600000	 0.055052	 0.996093	 0.001723
	3.610000	 0.064996	 0.994364	 0.002030
	3.620000	 0.074919	 0.992322	 0.002336
	3.630000	 0.084819	 0.989968	 0.002638
	3.640000	 0.094692	 0.987303	 0.002937
	3.650000	 0.104535	 0.984328	 0.003233
	3.660000	 0.114346	 0.981044	 0.003524
	3.670000	 0.124120	 0.977452	 0.003811
	3.680000	 0.133856	 0.973553	 0.004094
	3.690000	 0.143549	 0.969348	 0.004371
	3.700000	 0.153198	 0.964838	 0.004644
	3.710000	 0.162798	 0.960025	 0.004910
	3.720000	 0.172347	 0.954911	 0.005170
	3.730000	 0.181842	 0.949496	 0.005424
	3.740000	 0.191280	 0.943783	 0.005671
	3.750000	 0.200657	 0.937774	 0.005912
	3.760000	 0.209972	 0.931470	 0.006144
	3.770000	 0.219221	 0.924874	 0.006370
	3.780000	 0.228401	 0.917987	 0.006587
	3.790000	 0.237509	 0.910811	 0.006796
	3.800000	 0.246542	 0.903350	 0.006997
	3.810000	 0.255498	 0.895605	 0.007189
	3.820000	 0.264374	 0.887578	 0.007372
	3.830000	 0.273167	 0.879272	 0.007546
	3.840000	 0.281874	 0.870691	 0.007710
	3.850000	 0.290492	 0.861835	 0.007865
	3.860000	 0.299019	 0.852709	 0.008010
	3.870000	 0.307452	 0.843315	 0.008145
	3.880000	 0.315789	 0.833656	 0.008271
	3.890000	 0.324026	 0.823735	 0.008385
	3.900000	 0.332162	 0.813556	 0.008490
	3.910000	 0.340193	 0.803121	 0.008583
	3.920000	 0.348117	 0.792433	 0.008666
	3.930000	 0.355932	 0.781497	 0.008739
	3.940000	 0.363636	 0.770315	 0.008800
	3.950000	 0.371224	 0.758891	 0.008850
	3.960000	 0.378697	 0.747229	 0.008890
	3.970000	 0.386050	 0.735331	 0.008918
	3.980000	 0.393282	 0.723203	 0.008935
	3.990000	 0.400391	 0.710848	 0.008941
	4.000000	 0.407373	 0.698269	 0.008936
	4.010000	 0.414228	 0.685471	 0.008920
	4.020000	 0.420953	 0.672458	 0.008893
	4.030000	 0.427545	 0.659233	 0.008855
	4.040000	 0.434003	 0.645802	 0.008805
	4.050000	 0.440325	 0.632167	 0.008745
	4.060000	 0.446508	 0.618334	 0.008674
	4.070000	 0.452551	 0.604307	 0.008592
	4.080000	 0.458452	 0.590089	 0.008499
	4.090000	 0.464209	 0.575687	 0.008396
	4.100000	 0.469820	 0.561103	 0.008282
	4.110000	 0.475283	 0.546343	 0.008158
	4.120000	 0.480597	 0.531412	 0.008023
	4.130000	 0.485760	 0.516313	 0.007879
	4.140000	 0.490771	 0.501053	 0.007725
	4.150000	 0.495627	 0.485635	 0.007562
	4.160000	 0.500328	 0.470064	 0.007389
	4.170000	 0.504871	 0.454346	 0.007206
	4.180000	 0.509256	 0.438485	 0.007015
	4.190000	 0.513481	 0.422486	 0.006815
	4.200000	 0.517545	 0.406355	 0.006607
	4.210000	 0.521446	 0.390096	 0.006390
	4.220000	 0.525183	 0.373714	 0.006166
	4.230000	 0.528755	 0.357215	 0.005934
	4.240000	 0.532161	 0.340604	 0.005694
	4.250000	 0.535400	 0.323885	 0.005448
	4.260000	 0.538470	 0.307065	 0.005194
	4.270000	 0.541372	 0.290149	 0.004935
	4.280000	 0.544103	 0.273141	 0.004669
	4.290000	 0.546664	 0.256047	 0.004397
	4.300000	 0.549053	 0.238873	 0.004120
	4.310000	 0.551269	 0.221624	 0.003838
	4.320000	 0.553312	 0.204306	 0.003551
	4.330000	 0.555181	 0.186923	 0.003260
	4.340000	 0.556876	 0.169482	 0.002965
	4.350000	 0.558396	 0.151987	 0.002666
	4.360000	 0.559740	 0.134444	 0.002364
	4.370000	 0.560909	 0.116860	 0.002059
	4.380000	 0.561901	 0.099238	 0.001752
	4.390000	 0.562717	 0.081585	 0.001442
	4.400000	 0.563356	 0.063907	 0.001131
	4.410000	 0.563818	 0.046209	 0.000818
	4.420000	 0.564103	 0.028496	 0.000505
	4.430000	 0.564211	 0.010774	 0.000191
	4.440000	 0.564141	 -0.006951	 -0.000123
	4.450000	 0.563895	 -0.024674	 -0.000437
	4.460000	 0.563471	 -0.042389	 -0.000750
	4.470000	 0.562870	 -0.060091	 -0.001063
	4.480000	 0.562092	 -0.077774	 -0.001373
	4.490000	 0.561138	 -0.095433	 -0.001682
	4.500000	 0.560007	 -0.113062	 -0.001989
	4.510000	 0.558701	 -0.130655	 -0.002293
	4.520000	 0.557219	 -0.148207	 -0.002594
	4.530000	 0.555561	 -0.165712	 -0.002892
	4.540000	 0.553730	 -0.183166	 -0.003186
	4.550000	 0.551724	 -0.200562	 -0.003476
	4.560000	 0.549545	 -0.217895	 -0.003762
	4.570000	 0.547194	 -0.235159	 -0.004043
	4.580000	 0.544670	 -0.252350	 -0.004318
	4.590000	 0.541976	 -0.269461	 -0.004588
	4.600000	 0.539111	 -0.286488	 -0.004852
	4.610000	 0.536076	 -0.303424	 -0.005110
	4.620000	 0.532874	 -0.320266	 -0.005361
	4.630000	 0.529504	 -0.337006	 -0.005606
	4.640000	 0.525967	 -0.353641	 -0.005843
	4.650000	 0.522266	 -0.370165	 -0.006073
	4.660000	 0.518400	 -0.386572	 -0.006296
	4.670000	 0.514371	 -0.402858	 -0.006510
	4.680000	 0.510181	 -0.419018	 -0.006716
	4.690000	 0.505831	 -0.435046	 -0.006913
	4.700000	 0.501321	 -0.450937	 -0.007102
	4.710000	 0.496654	 -0.466686	 -0.007282
	4.720000	 0.491832	 -0.482289	 -0.007452
	4.730000	 0.486854	 -0.497740	 -0.007613
	4.740000	 0.481724	 -0.513035	 -0.007764
	4.750000	 0.476442	 -0.528169	 -0.007906
	4.760000	 0.471011	 -0.543137	 -0.008037
	4.770000	 0.465431	 -0.557934	 -0.008158
	4.780000	 0.459706	 -0.572556	 -0.008269
	4.790000	 0.453836	 -0.586998	 -0.008369
	4.800000	 0.447823	 -0.601256	 -0.008459
	4.810000	 0.441670	 -0.615325	 -0.008538
	4.820000	 0.435378	 -0.629200	 -0.008606
	4.830000	 0.428949	 -0.642878	 -0.008663
	4.840000	 0.422386	 -0.656354	 -0.008710
	4.850000	 0.415690	 -0.669623	 -0.008745
	4.860000	 0.408863	 -0.682683	 -0.008769
	4.870000	 0.401907	 -0.695527	 -0.008782
	4.880000	 0.394826	 -0.708154	 -0.008784
	4.890000	 0.387620	 -0.720557	 -0.008775
	4.900000	 0.380293	 -0.732735	 -0.008754
	4.910000	 0.372846	 -0.744682	 -0.008723
	4.920000	 0.365282	 -0.756395	 -0.008680
	4.930000	 0.357604	 -0.767871	 -0.008627
	4.940000	 0.349812	 -0.779106	 -0.008562
	4.950000	 0.341911	 -0.790095	 -0.008487
	4.960000	 0.333903	 -0.800837	 -0.008401
	4.970000	 0.325790	 -0.811327	 -0.008304
	4.980000	 0.317574	 -0.821562	 -0.008197
	4.990000	 0.309259	 -0.831538	 -0.008079
	5.000000	 0.300846	 -0.841254	 -0.007951
	5.010000	 0.292339	 -0.850705	 -0.007813
	5.020000	 0.283740	 -0.859890	 -0.007665
	5.030000	 0.275052	 -0.868803	 -0.007507
	5.040000	 0.266278	 -0.877444	 -0.007340
	5.050000	 0.257420	 -0.885810	 -0.007164
	5.060000	 0.248481	 -0.893897	 -0.006978
	5.070000	 0.239464	 -0.901703	 -0.006783
	5.080000	 0.230372	 -0.909226	 -0.006580
	5.090000	 0.221207	 -0.916463	 -0.006369
	5.100000	 0.211973	 -0.923413	 -0.006149
	5.110000	 0.202672	 -0.930072	 -0.005922
	5.120000	 0.193308	 -0.936439	 -0.005687
	5.130000	 0.183883	 -0.942512	 -0.005445
	5.140000	 0.174400	 -0.948289	 -0.005196
	5.150000	 0.164862	 -0.953768	 -0.004940
	5.160000	 0.155272	 -0.958947	 -0.004678
	5.170000	 0.145634	 -0.963825	 -0.004410
	5.180000	 0.135950	 -0.968401	 -0.004136
	5.190000	 0.126224	 -0.972672	 -0.003857
	5.200000	 0.116457	 -0.976637	 -0.003573
	5.210000	 0.106654	 -0.980296	 -0.003285
	5.220000	 0.096818	 -0.983646	 -0.002992
	5.230000	 0.086951	 -0.986688	 -0.002695
	5.240000	 0.077057	 -0.989419	 -0.002395
	5.250000	 0.067138	 -0.991840	 -0.002092
	5.260000	 0.057199	 -0.993949	 -0.001786
	5.270000	 0.047241	 -0.995746	 -0.001478
	5.280000	 0.037269	 -0.997231	 -0.001168
	5.290000	 0.027285	 -0.998401	 -0.000856
	5.300000	 0.017292	 -0.999259	 -0.000543
	5.310000	 0.007294	 -0.999802	 -0.000229
	5.320000	 -0.002706	 -1.000031	 0.000085
	5.330000	 -0.012705	 -0.999946	 0.000399
	5.340000	 -0.022701	 -0.999547	 0.000713
	5.350000	 -0.032689	 -0.998834	 0.001026
	5.360000	 -0.042667	 -0.997807	 0.001337
	5.370000	 -0.052632	 -0.996466	 0.001648
	5.380000	 -0.062580	 -0.994813	 0.001956
	5.390000	 -0.072509	 -0.992847	 0.002262
	5.400000	 -0.082414	 -0.990569	 0.002565
	5.410000	 -0.092294	 -0.987980	 0.002865
	5.420000	 -0.102145	 -0.985080	 0.003161
	5.430000	 -0.111964	 -0.981871	 0.003454
	5.440000	 -0.121747	 -0.978354	 0.003742
